"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-12-16 05:49:45,15.5 GiB,2.40 GiB,1.34 GiB,11.8 GiB,434 MiB
2024-12-16 05:50:00,15.5 GiB,2.57 GiB,1.35 GiB,11.6 GiB,434 MiB
2024-12-16 05:50:15,15.5 GiB,2.57 GiB,1.35 GiB,11.6 GiB,434 MiB
2024-12-16 05:50:30,15.5 GiB,2.59 GiB,1.36 GiB,11.6 GiB,434 MiB
2024-12-16 05:50:45,15.5 GiB,2.58 GiB,1.37 GiB,11.6 GiB,434 MiB
2024-12-16 05:51:00,15.5 GiB,2.61 GiB,1.37 GiB,11.6 GiB,434 MiB
2024-12-16 05:51:15,15.5 GiB,2.61 GiB,1.38 GiB,11.6 GiB,434 MiB
2024-12-16 05:51:30,15.5 GiB,2.62 GiB,1.38 GiB,11.6 GiB,434 MiB
2024-12-16 05:51:45,15.5 GiB,2.62 GiB,1.39 GiB,11.5 GiB,434 MiB
2024-12-16 05:52:00,15.5 GiB,2.62 GiB,1.39 GiB,11.5 GiB,434 MiB
2024-12-16 05:52:15,15.5 GiB,2.62 GiB,1.40 GiB,11.5 GiB,434 MiB
2024-12-16 05:52:30,15.5 GiB,2.63 GiB,1.40 GiB,11.5 GiB,434 MiB
2024-12-16 05:52:45,15.5 GiB,2.64 GiB,1.41 GiB,11.5 GiB,434 MiB
2024-12-16 05:53:00,15.5 GiB,2.66 GiB,1.42 GiB,11.5 GiB,434 MiB
2024-12-16 05:53:15,15.5 GiB,2.68 GiB,1.42 GiB,11.4 GiB,434 MiB
2024-12-16 05:53:30,15.5 GiB,2.67 GiB,1.43 GiB,11.5 GiB,434 MiB
2024-12-16 05:53:45,15.5 GiB,2.67 GiB,1.43 GiB,11.5 GiB,434 MiB
2024-12-16 05:54:00,15.5 GiB,2.69 GiB,1.44 GiB,11.4 GiB,434 MiB
2024-12-16 05:54:15,15.5 GiB,2.68 GiB,1.44 GiB,11.4 GiB,434 MiB
2024-12-16 05:54:30,15.5 GiB,2.66 GiB,1.45 GiB,11.4 GiB,434 MiB
2024-12-16 05:54:45,15.5 GiB,2.67 GiB,1.45 GiB,11.4 GiB,434 MiB
2024-12-16 05:55:00,15.5 GiB,2.71 GiB,1.46 GiB,11.4 GiB,434 MiB
2024-12-16 05:55:15,15.5 GiB,2.72 GiB,1.46 GiB,11.4 GiB,434 MiB
2024-12-16 05:55:30,15.5 GiB,2.71 GiB,1.47 GiB,11.4 GiB,434 MiB
2024-12-16 05:55:45,15.5 GiB,2.72 GiB,1.47 GiB,11.4 GiB,434 MiB
2024-12-16 05:56:00,15.5 GiB,2.72 GiB,1.48 GiB,11.4 GiB,434 MiB
2024-12-16 05:56:15,15.5 GiB,2.75 GiB,1.49 GiB,11.3 GiB,434 MiB
2024-12-16 05:56:30,15.5 GiB,2.74 GiB,1.49 GiB,11.3 GiB,434 MiB
2024-12-16 05:56:45,15.5 GiB,2.75 GiB,1.50 GiB,11.3 GiB,434 MiB
2024-12-16 05:57:00,15.5 GiB,2.77 GiB,1.50 GiB,11.3 GiB,434 MiB
2024-12-16 05:57:15,15.5 GiB,2.77 GiB,1.51 GiB,11.3 GiB,434 MiB
2024-12-16 05:57:30,15.5 GiB,2.77 GiB,1.51 GiB,11.3 GiB,434 MiB
2024-12-16 05:57:45,15.5 GiB,2.78 GiB,1.52 GiB,11.3 GiB,434 MiB
2024-12-16 05:58:00,15.5 GiB,2.80 GiB,1.52 GiB,11.2 GiB,434 MiB
2024-12-16 05:58:15,15.5 GiB,2.78 GiB,1.53 GiB,11.2 GiB,434 MiB
2024-12-16 05:58:30,15.5 GiB,2.78 GiB,1.53 GiB,11.2 GiB,434 MiB
2024-12-16 05:58:45,15.5 GiB,2.80 GiB,1.54 GiB,11.2 GiB,434 MiB
2024-12-16 05:59:00,15.5 GiB,2.83 GiB,1.54 GiB,11.2 GiB,434 MiB
2024-12-16 05:59:15,15.5 GiB,2.82 GiB,1.55 GiB,11.2 GiB,434 MiB
2024-12-16 05:59:30,15.5 GiB,2.82 GiB,1.55 GiB,11.2 GiB,434 MiB
2024-12-16 05:59:45,15.5 GiB,2.83 GiB,1.56 GiB,11.2 GiB,434 MiB
2024-12-16 06:00:00,15.5 GiB,2.87 GiB,1.57 GiB,11.1 GiB,434 MiB
